Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
McGill University,3161,63478,85.47927870926922,273,1.9880212590952233,CANADA,Academic
University of California Irvine,3154,73038,88.49080532656943,274,2.0832862396956244,USA,Academic
Nanjing University of Aeronautics & Astronautics,3153,30252,78.36980653346019,275,0.9250292737075801,CHINA MAINLAND,Academic
Xiamen University,3139,41507,86.04651162790698,276,1.2657356482956357,CHINA MAINLAND,Academic
State University of New York (SUNY) Stony Brook,3135,60821,85.26315789473684,277,1.9872276874003192,USA,Academic
University of Florida,3129,78040,88.30297219558965,278,2.3421754554170664,USA,Academic
Instituto de Astrofisica de Canarias,3126,75846,90.21113243761995,279,2.388520857325656,SPAIN,Research Institute
University of Groningen,3103,69926,89.36513051885272,280,2.2942638736706416,NETHERLANDS,Academic
Arizona State University-Tempe,3102,43148,87.36299161831077,281,1.4914731141199227,USA,Academic
University of Bristol,3098,65156,84.40929632020658,282,1.8291618786313752,ENGLAND,Academic
Barcelona Institute of Science & Technology,3070,75571,86.8729641693811,283,2.237884657980456,SPAIN,Research Institute
University of Science & Technology Beijing,3057,44195,84.72358521426236,284,1.276511547268564,CHINA MAINLAND,Academic
Universite de Strasbourg,3046,54012,87.52462245567958,285,1.6211183847669077,FRANCE,Academic
High Energy Accelerator Research Organization (KEK),3032,53557,82.75065963060686,286,1.6503595316622692,JAPAN,Research Institute
Monash University,3030,90696,90.26402640264027,287,2.6337229042904293,AUSTRALIA,Academic
Universiti Malaya,3018,43965,87.67395626242545,288,1.4736449635520212,MALAYSIA,Academic
